topic,group,author_id
Black Eagles aerobatic team,023141,1
Nicole Malachowski,023141,3
Daytona Beach International Airport,023141,1
Ty Dillon,023141,2
Shelby 427,023141,1
Naval Air Station Point Mugu,023141,1
Las Vegas Motor Speedway,023141,1
Aerobatics,023141,14
Huntington Beach,023141,1
Air combat manoeuvring,023141,3
Long Island MacArthur Airport,023141,1
Fairford,023141,1
Vectren Dayton Air Show,023141,3
Hillsboro Airport,023141,1
Idaho,023142,1
Mountain Home,023142,1
KAWO,023142,1
University of Oklahoma,023142,1
Delta Formation,023142,2
4th Assault Amphibian Battalion,02315,2
Arrhythmogenic right ventricular dysplasia,02315,1
Wilson's Creek National Battlefield,02315,1
Missing in action,02315,1
The Oak Ridge Boys,02315,2
Oath of office,02315,1
National World War II Memorial,02315,1
Kicking Horse Resort,02315,1
Ferris wheel,02315,2
Combat Arms,02315,1
Cyberspace,02315,1
Nondestructive testing,0231600,2
Alaska Railroad,0231600,1
Anchorage,0231600,1
19th Fighter Squadron,0231600,1
Alaska Department of Military and Veterans Affairs,0231600,1
3d Wing,0231600,1
Duke Cunningham,0231601,1
Lockheed C-130 Hercules,0231601,68
Fire apparatus,023161,1
Elementary schools in Japan,023161,1
Mess,023161,1
Hiroshima Dreamination,023161,1
VMFA(AW)-533,023161,1
Hiroshima,023161,1
VMFA-115,023161,1
VMGR-152,023161,2
Iwakuni,023161,1
Harlem Globetrotters,023161,1
Marine Aviation Logistics Squadron 12,023161,1
Ray Mabus,023162,5
Sea of Japan,023162,1
Hase-dera,023162,1
Oga,023162,1
Helicopter Anti-Submarine Squadron Fourteen,023162,2
Fuel,023162,1
Sendai Airport,023162,1
Matsushima Air Field,023162,1
Operation Tomodachi,023162,4
10th Regional Support Group,023162,1
The Sounds,023162,1
Mii,023162,1
VMGR-352,023163,1
Toyota AE86,023163,1
Marine Aircraft Group 14,023163,1
Autocross,023163,1
VMGR-252,023163,1
VMA-223,023163,1
HMH-366,023163,1
VMFP-3,023163,1
The Blue Angels,023170,1
Magic Kingdom Resort Area,023170,1
Snowbirds,023170,3
Time for Me to Fly,023170,1
Kelley O'Hara,023170,1
Threshold: The Blue Angels Experience,023170,1
Naval Air Station Jacksonville,023170,2
Brad Thor,023170,1
Bartlesville,023170,1
Levi's Stadium,023170,1
Fat Albert,023170,2
Citizen Holdings,023170,1
Missing man formation,023170,2
Cockpit,023170,22
Naval Air Station Joint Reserve Base Fort Worth,023170,1
Smyrna,023170,1
Mankato,023170,1
Dancing on the Ceiling,023170,1
Fort Worth Alliance Airport,023170,2
McGhee Tyson Airport,023170,1
Marine Corps Base Hawaii,023170,5
Pensacola Beach,023170,1
Grumman F-11 Tiger,023170,1
A Kind of Magic,023170,1
Eco-Drive,023170,1
Cleveland National Air Show,023170,2
Willow Run Airport,023170,1
Tennessee Air National Guard,023170,1
Thunder Over Louisville,023170,1
Moffett Federal Airfield,023170,2
Escort agency,023170,1
Fort McHenry,023170,1
Cinderella Castle,023170,1
Sun 'n Fun,0231710,2
Quad City Air Show,0231710,1
Spencer Hughes,0231710,1
Naval Air Station Oceana,0231710,6
Reno Air Races,0231710,3
Rhode Island Air National Guard,0231710,4
Ocean City,0231710,1
United States Air Force Thunderbirds,0231711,41
Operation Sea Lion,0231711,1
Andrews Air Force Base,0231711,2
South Carolina,0231711,1
Rino Gaetano,02318,1
VFA-41,02318,1
Ayrton,02318,1
Bullitt,02318,2
Aviation Nation,02318,10
Patrouille Suisse,02318,2
A mano a mano,02318,1
I giardini di marzo,02318,1
Defense Video & Imagery Distribution System,02318,1
Gothic Line,02318,1
Royal Air Force Museum Cosford,02318,1
Lockheed Martin F-22 Raptor,02318,47
Northrop Grumman,02318,4
Superman (It's Not Easy),02318,1
Battle of Taranto,02318,1
Ivan Graziani,02318,1
Carpet bombing,02318,1
Lalo Schifrin,02318,1
Joint Strike Fighter program,02318,2
Fuji Bikes,02318,1
Lucio Dalla,02318,1
Tori Amos,02318,1
Taranto,02318,1
Meiringen Air Base,02318,1
Aksel Lund Svindal,02318,1
M117 bomb,02318,1
Finnish Air Force,02318,2
Lucio Battisti,02318,1
Siren's Call,02318,1
Shifting Gears,02318,1
The World Is Not Enough,02318,1
VAQ-140,02318,1
Firenze (Canzone triste),02318,1
F-16 Demo Team,02318,1
VFA-83,02318,1
The Persuaders!,02318,1
Axalp,02318,2
Garbage,02318,1
Hey Jupiter,02318,1
HMLA-369,02318,1
Glastonbury Festival 2015,02320,1
Turn Into,02320,1
Seasons (Waiting On You),02320,1
The Accountant,02320,1
The Raveonettes,02320,1
Remote control fishing,02320,1
Future Islands,02320,2
Glastonbury,02320,2
Aircraft carrier,02320,105
Allison T56,02320,1
PD-4501 Scenicruiser,02320,1
Yeah Yeah Yeahs,02320,1
PT boat,02320,2
Jon Lovitz,02320,1
Walking Through That Door,02320,1
Pratt & Whitney R-985 Wasp Junior,02320,1
The Airborne Toxic Event,02320,1
Dennis Miller,02320,1
Mike Pompeo,02320,2
Abby Martin,02320,2
Lena Dunham,02320,2
North American Rockwell OV-10 Bronco,02320,1
Radial engine,02320,1
Sometime Around Midnight,02320,1
Interstate 84,02320,1
Chief Information Officer,02321,1
Robert McNamara,02321,1
Founding Fathers of the United States,02321,2
House Permanent Select Committee on Intelligence,02321,1
Foreign internal defense,02321,1
James R. Schlesinger,02321,1
German Air Force,02321,3
Influenza,02321,3
IP address,02321,2
Government waste,02321,1
Navy Broadway Complex,02321,1
Nuremberg trials,02321,1
United States House Armed Services Subcommittee on Readiness,02321,1
Heavy machine gun,02321,2
Defense Threat Reduction Agency,02321,1
Donald Rumsfeld,02321,2
Manohar Parrikar,02321,1
Elliot Richardson,02321,1
Government shutdown in the United States,02321,1
National Defense Authorization Act for Fiscal Year 2012,02321,1
Global surveillance disclosure,02321,1
United States Department of the Army,02321,1
Democracy Now!,02321,1
Biometrics,02321,1
Hurricane Sandy,02321,5
Department of Defense Architecture Framework,02321,1
Saker falcon,02321,2
DOD Electronics,02321,1
Melvin R. Laird,02321,1
Cuban missile crisis,02321,1
Michael Mullen,02321,3
Murder of Tupac Shakur,02321,1
Dan Lungren,02321,1
United States federal government shutdown of 2013,02321,2
Leon Panetta,02321,3
APC by Schneider Electric,02321,1
Government,02321,1
Resignation,02321,2
Mitsubishi FTO,02321,1
Samuel J. Locklear,02321,1
USS Ashland (LSD-48),02321,2
D.O.D.,02321,1
Australian Department of Defence,02321,3
United States National Security Agency,02321,2
QlikTech,02321,1
Arms industry,02321,1
National Geospatial-Intelligence Agency,02321,1
DotNetNuke,02321,1
United States Department of Defense Education Activity,02321,4
Habbo,02321,3
"Hohenfels, Bavaria",02321,9
Sildenafil,02321,1
Extremism,02321,1
The First Tee,02321,1
National Defense Authorization Act,02321,2
Bikini Atoll,02321,1
American Enterprise Institute,02322,1
Benjamin M. Friedman,02322,1
Military–industrial complex,02322,1
Center for Strategic and International Studies,02322,2
Kent Conrad,02322,1
James P. Gray,02322,1
United States Congress Joint Select Committee on Deficit Reduction,02322,1
Susan Eisenhower,02322,1
John Cornyn,02322,1
Fiscal year,02322,1
Robert Gates,02322,5
United States Pacific Command,02322,1
George McGovern,02322,1
U.S. News & World Report,02322,1
John Campbell,02322,1
Norman Goldman,02322,1
Islamic State of Iraq and Syria,02323,45
Top Ten,02323,2
Supersoldier,02323,2
Gangs in the United Kingdom,02323,1
Douglas McGregor,02323,1
Intermeshing rotors,02323,1
Philippines Department of National Defense,02323,3
Crow Valley Range Complex,02323,3
No-fly zone,02323,1
Radio-frequency identification,02323,1
Meatless Monday,02323,1
German Armed Forces Badge for Military Proficiency,02323,1
GBU-44/B Viper Strike,02323,2
Scarborough Shoal,02323,1
Combat readiness,02323,6
People's Liberation Army,02323,13
Abu Sayyaf,02323,4
BigDog,02323,1
[haven],02323,1
Korean reunification,02323,1
Tom Cotton,02323,2
Lee Camp,02323,2
People's Liberation Army Air Force,02323,1
National Military Strategy,02323,2
Power,02323,2
NATO missile defence system,02323,3
Authorization for Use of Military Force Against Terrorists,02323,1
Naturalization,02323,1
Bubonic plague,02323,1
United States national missile defense,02323,1
Treaty on Open Skies,02323,1
军人,02323,1
Do I Make You Proud,02323,1
Police state,02323,2
Douglas Macgregor,02323,1
Military satellite,02323,1
United States Army Pacific,02323,4
"Jose L. Cuisia, Jr.",02323,1
Joint Chiefs of Staff,02323,7
Enhanced Defense Cooperation Agreement,02323,1
United States Central Command,02323,4
West Virginia University Mountaineer Marching Band,02323,2
Military transport aircraft,02323,5
United States Forces Korea,02323,2
Youth Union of Turkey,02323,1
Taylor Hicks,02323,1
Navy Medical Service Corps,02324,2
VFA-204,02324,1
Mario Diaz-Balart,02324,1
Supply Corps,02324,1
Beachmaster Unit One,02324,1
Tennessee,02324,1
USS Antietam,02324,1
Bob Kerrey,02324,1
United States Department of the Navy,02324,2
Civilian,02324,1
California King Bed,02324,1
Naval Amphibious Base Coronado,02324,1
Health Professions Scholarship Program,02324,3
Dieter Dengler,02324,1
"Judge Advocate General's Corps, U.S. Navy",02324,1
Commodore,02324,2
Lieutenant Commander,02324,1
Sopwith Pup,023250,1
Honor Flight,023250,5
MV Delta Mariner,023250,1
Lance Sijan,023250,1
Francis Gary Powers,023250,1
Wild Weasel,023250,1
Adobe Creative Cloud,023250,1
Space Wars,023250,1
Joe Satriani,023250,2
480th Fighter Squadron,023250,2
Sitting Bull,023250,1
Tops In Blue,023250,3
Air Force Combat Ammunition Center,023250,1
Sopwith Aviation Company,023250,1
Museum of Aviation,023250,1
George Armstrong Custer,023250,2
Airplanes,023250,1
86th Airlift Wing,023250,1
914th Airlift Wing,023250,1
Memphis Belle,023250,4
Boeing C-17 Globemaster III,023250,60
"Martin Luther King, Jr.",023250,4
de Havilland Canada DHC-4 Caribou,023250,1
Adobe Systems,023250,1
Tuskegee syphilis experiment,023250,1
Castle Air Museum,023250,1
Tuskegee Airmen,023250,2
Greg Hahn,023250,1
Battle of the Little Bighorn,023250,1
Sikorsky S-61R,023250,1
31st Fighter Wing,023250,1
Buffalo Bill Center of the West,023250,1
89th Airlift Wing,023250,1
Khobar Towers bombing,0232510,2
William F. Weld,0232510,1
Oingo Boingo,0232510,1
Lafayette Escadrille,0232510,1
Dead Man's Party,0232510,1
Bell Boeing V-22 Osprey,0232511,83
Air force,0232511,82
Physician assistant,0232511,2
Sandra Finan,0232511,1
Juan Carlos I,023300,1
Operations,023300,5
Assault Craft Unit 5,023300,1
HMS Intrepid (L11),023300,1
Amphibious ready group,023300,3
Huntington Ingalls Industries,023300,1
Steregushchy-class corvette,023300,1
HMS Fearless (L10),023300,1
America-class amphibious assault ship,023300,1
Tarawa-class amphibious assault ship,023300,1
Spanish ship Juan Carlos I,023300,2
USS Harpers Ferry (LSD-49),023300,1
Pascagoula,023300,1
Northrop Grumman Shipbuilding,023300,4
Ingalls Shipbuilding,023300,3
HMS Bulwark,023300,1
French ship Dixmude,023300,1
USS Saipan (LHA-2),023300,2
Helicopter carrier,023300,1
Naval ship,023300,17
Liancourt Rocks,023300,2
HMNB Devonport,023300,1
Dokdo-class amphibious assault ship,023300,1
French ship Tonnerre,023300,1
Spanish Navy,023300,3
USNS Joshua Humphreys (T-AO-188),023300,3
Andaman Islands,023301,1
Andaman and Nicobar Islands,023301,1
French ship Mistral,023301,2
FNSS Defence Systems,023301,1
Canberra-class landing helicopter dock,023301,2
Light aircraft carrier,023301,2
INS Jalashwa (L41),023301,1
Mistral-class amphibious assault ship,023301,2
VBS2,023301,1
Landing Craft Utility,023301,1
Mistral class amphibious assault ship,023301,2
Spanish ship Galicia,023310,1
Type 071 amphibious transport dock,023310,1
HNLMS Amsterdam (A836),023310,1
San Giorgio-class amphibious assault ship,023310,1
HNLMS Johan de Witt (L801),023310,1
USS Somerset (LPD-25),023310,1
HMS Albion,023310,1
USS Denver (LPD-9),023310,1
Albion-class landing platform dock,023310,1
USS Cleveland,023310,2
USS Ponce (LPD-15),023310,2
Shipbuilding,023310,2
Spanish ship Castilla,023310,1
Bell 212,023310,1
Goalkeeper CIWS,023310,1
USS Dubuque (LPD-8),023310,1
Forward Operating Base Geronimo,0233110,1
Alfred Shout,0233110,1
Exercise RIMPAC,0233110,46
Afghan Border Police,0233110,1
3rd Marine Regiment,0233110,1
Growler,0233111,1
War Rock,0233111,1
Science Applications International Corporation,0233111,1
Rafael Advanced Defense Systems,0233111,1
USS Mesa Verde (LPD-19),0233111,2
HMAS Tobruk (L 50),0233111,1
Braunschweig-class corvette,02332,1
EUTM Mali,02332,1
Norwegian Escape,02332,1
USS Kitty Hawk (CV-63),02332,2
EMT Luna X-2000,02332,1
Holloman Air Force Base,02332,3
Brickworld,02332,1
USS Iwo Jima (LHD-7),02332,5
Holla at Me,02332,2
Heligoland,02332,1
International Four Days Marches Nijmegen,02332,1
Words as Weapons,02332,1
Reconnaissance vehicle,02332,2
The Lego Group,02332,2
German Maritime Search and Rescue Service,02332,1
The Final Countdown,02332,11
Airborne early warning and control,02332,2
Spähpanzer Luchs,02332,2
F125-class frigate,02332,1
Lego Ninja,02332,1
Corvette,02332,2
USS Mitscher (DDG-57),02332,2
Great Ball Contraption,02332,1
Rota,02332,2
Meyer Werft,02332,1
Spy vs. Spy,02332,2
Gorch Fock,02332,1
USS Farragut (DDG-99),02332,2
Oceanic dolphin,02332,1
Brickfête,02332,1
USS Germantown (LSD-42),02332,2
Beyond the Brick: A LEGO Brickumentary,02332,1
German commando course,02332,1
144th Fighter Wing,023330,2
Port,023330,1
Shivalik-class frigate,023330,1
HMAS Warramunga (FFH 152),023330,1
USS Gary (FFG-51),023330,1
JDS Atago,023330,1
Clearance Diving Team,023330,1
Royal Australian Infantry Corps,023330,8
USS Cushing (DD-985),023330,2
Hospital ship,023330,1
DARPA Captive Air Amphibious Transporter,023330,2
Anzac-class frigate,023330,1
HMCS Victoria (SSK 876),023330,1
USS Chung-Hoon (DDG-93),023330,1
USS Ogden (LPD-5),023330,1
HMAS Anzac (FFH 150),023330,1
JDS Hyūga (DDH-181),023330,1
HMNZS Canterbury,023330,2
USS Anchorage (LSD-36),023330,1
USS McClusky (FFG-41),023330,1
Pacific Ocean,023330,1
Makassar-class landing platform dock,023330,2
Legged Squad Support System,023330,2
USNS Bridge,023331,2
HMAS Newcastle (FFG 06),023331,1
Jonathan Greenert,023331,5
Horace Meek Hickam,023331,1
USS Cleveland (LPD-7),023331,3
USS Sampson (DDG-102),023331,3
USS Chosin (CG-65),023331,2
Russian destroyer Admiral Panteleyev,023331,2
409 Tactical Fighter Squadron,023331,1
USS Ford (FFG-54),023331,4
Joint warfare,023331,1
USS Devastator (MCM-6),023331,2
HMCS Calgary (FFH 335),023331,2
USS La Jolla (SSN-701),023331,2
USS Port Royal (CG-73),023331,2
David Cook,023331,1
Japanese destroyer Akebono,023331,1
Pacific Aviation Museum Pearl Harbor,023331,1
French frigate Prairial,023331,2
Hickam Field,023331,2
HMCS Algonquin (DDG 283),023331,2
USS Stockdale (DDG-106),023331,2
SSN,023331,3
Harry S. Truman,023340,2
FTL: Faster Than Light,023340,1
Hull maintenance technician,023340,1
USS Cassin Young (DD-793),023340,1
USS Reuben James (FFG-57),023340,1
Destroyer,023340,28
Her Majesty's Ship,023340,1
War of 1812,023340,1
USS Phoenix (CL-46),023340,1
USNS Henry J. Kaiser,023340,1
USS Ozbourn (DD-846),023340,1
HMS Repulse,023340,1
USS Niagara,023340,1
Canal,023340,1
USS Albacore (AGSS-569),023340,1
USS Franklin D. Roosevelt,023340,1
Adak Airport,0233410,1
Warship,0233410,32
Gene Taylor,0233410,1
Gerald Ford,0233411,2
Gerald R. Ford School of Public Policy,0233411,1
Mass driver,0233411,1
AMDR,02335,1
Strait,02335,1
Spruance-class destroyer,02335,1
USS Cole (DDG-67),02335,1
25 mm caliber,02335,1
3D modeling,02335,3
Land-attack missile,02335,1
USS Mustin,02335,1
USS Hopper (DDG-70),02335,1
USS Paul Hamilton (DDG-60),02335,1
Vertical replenishment,02335,4
USS Barry (DDG-52),02335,1
USS James E. Williams,02335,2
USS Gravely (DDG-107),02335,1
Algeria,02335,1
Harbin Z-9,02335,1
Type 052C destroyer,02335,1
Atago-class destroyer,02335,2
1:700 scale,02335,1
USS Halsey (DDG-97),02335,3
USS Preble (DDG-88),02335,1
Hobart class destroyer,02335,1
USS McCampbell (DDG-85),02335,1
USS Kidd (DDG-100),02335,1
Operation Odyssey Dawn,02335,3
Donald Cook,02335,1
Zumwalt-class destroyer,02335,1
USS Stout (DDG-55),02335,1
USS Wayne E. Meyer,02335,1
USS Forrest Sherman,02335,1
Seychelles Broadcasting Corporation,02335,1
Pro Boat,02335,1
Udaloy-class destroyer,02335,1
Battleship,02335,30
Arleigh Burke,02335,1
Ride Captain Ride,02336,1
Mobile Bay,02336,1
USS Wisconsin (BB-64),02336,1
Cam Ranh Bay,02336,1
USS Richard E. Byrd,02336,1
Naval Postgraduate School,02336,1
"National Day Parade, 2015",02340,1
Pegasus-class hydrofoil,02340,2
Alexis Tsipras,02340,1
Kashtan CIWS,02340,1
INS Vikramaditya,02340,1
Swedish Navy,02340,1
NTV,02340,1
Indo-Pak War of 1971,02340,1
Italian Navy,02340,2
HSwMS Visby (K31),02340,1
Armed Forces of the Philippines,02340,9
Studio N,02340,2
USS Anzio (CG-68),02340,2
Republic of China Navy,02340,2
National Television of Kampuchea,02340,1
Zhang Zhaozhong,02340,2
Mikoyan MiG-29K,02340,1
Israeli Navy,02340,3
HMS Queen Elizabeth,02340,2
INS Viraat (R22),02340,2
Egyptian Navy,02340,1
INS Trikand (F51),02340,1
Tuo River-class corvette,02340,1
The Yogscast,02340,2
Gunkan kōshinkyoku,02340,1
Flight recorder,02340,2
Soviet Navy,02340,2
Earthquake swarm,02340,1
HSV-2 Swift,02340,1
Nigerian Navy,02340,1
USS Tarawa (LHA-1),02340,2
MARCOS,02340,1
Capsizing,02340,1
Myanmar Navy,02340,1
Rodrigo Duterte,02340,4
Greenpeace,02340,1
AirAsia,02340,4
Empire of Japan,02340,3
Indo-Pak Wars,02340,1
Egyptian Armed Forces,02340,3
1971,02340,1
Jomo Kenyatta,02340,1
Sergey Shoygu,02340,1
Navy Day,02340,3
Singapore Army,02340,4
Operation Dawn of Gulf of Aden,02340,2
Archipelago of the Azores,02340,1
HDMS Absalon (L16),02340,1
Operation Trident,02340,1
Royal Danish Navy,02340,1
Uhuru Kenyatta,02340,1
Mormugao,02340,1
South African Navy,02340,1
Deck gun,02340,1
Vietnam People's Navy,02340,1
Armed Forces of the Islamic Republic of Iran,02340,1
Indonesian Navy,02340,3
Aérospatiale Super Frelon,02340,3
Hyūga-class helicopter destroyer,02340,2
Sri Lanka Navy,02340,1
Chief of the Naval Staff,02340,1
Kenya Navy,02340,1
Rugby union,02340,3
Rising Sun Flag,02340,1
Dolphin-class submarine,02340,1
Turkish Naval Forces,02340,1
Babur,02340,1
"Horatio Nelson, 1st Viscount Nelson",02340,1
Dreadnought,02340,1
Bangladesh Navy,02340,1
Kenya,02340,2
Fast attack craft,02340,1
Battle of Trafalgar,02340,1
Merchant navy,02340,2
Argentine Navy,02340,1
Anti-ship missile,02340,2
Ship Simulator,02340,2
ORP Błyskawica,02340,1
Skjold-class corvette,02340,2
Royal Fleet Auxiliary,02341,1
USS Coral Sea,02341,1
SPS Cantabria (A15),02341,1
Naval fleet,02341,6
USS Constellation (CV-64),02341,1
HDMS Esbern Snare (L17),02341,1
HMS Dragon,02341,1
Fleet review,02341,4
United States Naval Ship,02341,2
USS Princeton,02341,1
USS Stethem (DDG-63),02341,1
USS Sacramento (AOE-1),02341,1
USNS Arctic (T-AOE-8),02341,1
USNS Pecos (T-AO-197),02341,1
USNS Rainier,02341,3
Navantia,02341,1
Fast combat support ship,02341,1
USS Oriskany,02341,1
United States Asiatic Fleet,023420,1
Nazi UFOs,023420,1
United States Third Fleet,023420,1
Naval War: Arctic Circle,023420,1
Missile boat,023420,1
United States Seventh Fleet,023420,3
United States Sixth Fleet,023420,2
BattleFleet,023420,1
Flight deck,023420,29
Fleet Air Arm,023420,1
Ghadir-class submarine,023420,1
Philadelphia Naval Shipyard,023420,1
Seafair,023420,4
Chief of Naval Personnel,023420,2
Royal New Zealand Navy,023420,1
United States Naval Forces Europe,023420,2
